,Molecule,atom 1,atom 2,dipole_moment,electronegativity1,electronegativity2,eletron_affinity1,eletron_affinity2,ionic_potential1,ionic_potential2,ionic_character,Period1,Period2,Group1,Group2,Sum_Ionic,Sum_Affinity,Prod_Ionic,Prod_Affinity,Diff_Ionic,Diff_Affinity,Sum_Electronegativity,Prod_Electronegativity,Diff_Electronegativity,Source,ionic_character_4th_root,Prod_Ionic_Recip,ionic_character_2nd_root,Diff_Ionic_4th_root
466,SeH,Se,H,0.5,2.55,2.2,2.02,0.754,9.7524,13.5984,6.02875,4,1,16,1,23.3508,2.774,132.6170362,1.52308,3.846,1.266,4.75,5.61,0.35,"A. A. Radzig and B. M. Smirnov, Reference data on atoms, molecules, and ions, Springer Science & Business Media, 2012, vol. 31 ",1.56695606150726,0.0075405093391764,2.4553512986943438,1.4004007025714365
467,SeH,H,Se,0.5,2.2,2.55,0.754,2.02,13.5984,9.7524,6.02875,1,4,1,16,23.3508,2.774,132.6170362,1.52308,3.846,1.266,4.75,5.61,0.35,"A. A. Radzig and B. M. Smirnov, Reference data on atoms, molecules, and ions, Springer Science & Business Media, 2012, vol. 31 ",1.56695606150726,0.0075405093391764,2.4553512986943438,1.4004007025714365
468,SF,S,F,0.794,2.58,3.98,2.077,3.401,10.36,17.4228,29.26,3,2,16,17,27.7828,5.478,180.500208,7.063877,7.0628,1.324,6.56,10.2684,1.4,"Carl L. Yaws, Marco A. Satyro,
Chapter 20 - Dipole moment—Inorganic compounds,
Editor(s): Carl L. Yaws,
Thermophysical Properties of Chemicals and Hydrocarbons,
William Andrew Publishing,
2009,
Pages 683-685
",2.3257797261390443,0.0055401598207576,5.409251334519409,1.6302125308794497
469,SF,S,F,0.794,2.58,3.98,2.077,3.401,10.36,17.4228,29.26,3,2,16,17,27.7828,5.478,180.500208,7.063877,7.0628,1.324,6.56,10.2684,1.4,"Carl L. Yaws, Marco A. Satyro,
Chapter 20 - Dipole moment—Inorganic compounds,
Editor(s): Carl L. Yaws,
Thermophysical Properties of Chemicals and Hydrocarbons,
William Andrew Publishing,
2009,
Pages 683-685
",2.3257797261390443,0.0055401598207576,5.409251334519409,1.6302125308794497
470,SH,S,H,0.758,2.58,2.2,2.077,0.754,10.36,13.5984,6.5854,3,1,16,1,23.9584,2.831,140.879424,1.566058,3.2384,1.323,4.78,5.676,0.38,"W.L. Meerts and A. Dymanus, Can. J. Phys. 53, 2123 (1975).",1.6019373962171597,0.0070982686584522,2.566203421399013,1.3414751211529488
471,SH,H,S,0.758,2.2,2.58,0.754,2.077,13.5984,10.36,6.5854,1,3,1,16,23.9584,2.831,140.879424,1.566058,3.2384,1.323,4.78,5.676,0.38,"W.L. Meerts and A. Dymanus, Can. J. Phys. 53, 2123 (1975).",1.6019373962171597,0.0070982686584522,2.566203421399013,1.3414751211529488
472,SiO,Si,O,3.0982,1.9,3.44,1.389,1.461,8.1517,13.6181,32.9406,3,2,14,16,21.7698,2.85,111.0106658,2.029329,5.4664,0.072,5.34,6.536,1.54,"J.W. Ramonda, J.S. Muenter, and W.A. Klemperer, J. Chem. Phys. 52, 3458 (1970).",2.3957024463634924,0.0090081434319259,5.7393902115120214,1.529062903091207
473,SiO,O,Si,3.0982,3.44,1.9,1.461,1.389,13.6181,8.1517,32.9406,2,3,16,14,21.7698,2.85,111.0106658,2.029329,5.4664,0.072,5.34,6.536,1.54,"J.W. Ramonda, J.S. Muenter, and W.A. Klemperer, J. Chem. Phys. 52, 3458 (1970).",2.3957024463634924,0.0090081434319259,5.7393902115120214,1.529062903091207
474,SiSe,Si,Se,1.1,1.9,2.55,1.389,2.02,8.1517,9.7524,11.87875,3,4,14,16,17.9041,3.409,79.49863908,2.80578,1.6007,0.631,4.45,4.845,0.65,"J. Hoeft, F.J. Lovas, E. Tiemann, and T.Törring, J. Chem. Phys. 53, 2736 (1970).",1.8564903049197667,0.0125788316828127,3.4465562522610886,1.1248056423690493
475,SiSe,Se,Si,1.1,2.55,1.9,2.02,1.389,9.7524,8.1517,11.87875,4,3,16,14,17.9041,3.409,79.49863908,2.80578,1.6007,0.631,4.45,4.845,0.65,"J. Hoeft, F.J. Lovas, E. Tiemann, and T.Törring, J. Chem. Phys. 53, 2736 (1970).",1.8564903049197667,0.0125788316828127,3.4465562522610886,1.1248056423690493
476,SnO,Sn,O,4.32,1.96,3.44,1.112,1.461,7.3439,13.6181,31.3464,5,2,14,16,20.962,2.573,100.0099646,1.624632,6.2742,0.349,5.4,6.7424,1.48,"J. Hoeft, F.J. Lovas, E. Tiemann, R. Tischer, and T. Törring, Z. Naturforsch. 24a, 1222 (1969).",2.3661753068203306,0.0099990036392833,5.598785582606285,1.5826671551303835
477,SnO,O,Sn,4.32,3.44,1.96,1.461,1.112,13.6181,7.3439,31.3464,2,5,16,14,20.962,2.573,100.0099646,1.624632,6.2742,0.349,5.4,6.7424,1.48,"J. Hoeft, F.J. Lovas, E. Tiemann, R. Tischer, and T. Törring, Z. Naturforsch. 24a, 1222 (1969).",2.3661753068203306,0.0099990036392833,5.598785582606285,1.5826671551303835
478,SnS,Sn,S,3.18,1.96,2.58,1.112,2.077,7.3439,10.36,11.2654,5,3,14,16,17.7039,3.189,76.082804,2.309624,3.0161,0.965,4.54,5.0568,0.62,"J. Hoeft, F.J. Lovas, E. Tiemann, and T.Törring, J. Chem. Phys. 53, 2736 (1970).",1.83204718214502,0.0131435744665772,3.3563968776055075,1.3178362031332753
479,SnS,S,Sn,3.18,2.58,1.96,2.077,1.112,10.36,7.3439,11.2654,3,5,16,14,17.7039,3.189,76.082804,2.309624,3.0161,0.965,4.54,5.0568,0.62,"J. Hoeft, F.J. Lovas, E. Tiemann, and T.Törring, J. Chem. Phys. 53, 2736 (1970).",1.83204718214502,0.0131435744665772,3.3563968776055075,1.3178362031332753
480,SnSe,Sn,Se,2.82,1.96,2.55,1.112,2.02,7.3439,9.7524,10.65835,5,4,14,16,17.0963,3.132,71.62065036,2.24624,2.4085,0.908,4.51,4.998,0.59,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 24a, 1843 (1969).",1.8068516405834048,0.0139624534959333,3.264712851078943,1.2457665419166297
481,SnSe,Se,Sn,2.82,2.55,1.96,2.02,1.112,9.7524,7.3439,10.65835,4,5,16,14,17.0963,3.132,71.62065036,2.24624,2.4085,0.908,4.51,4.998,0.59,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 24a, 1843 (1969).",1.8068516405834048,0.0139624534959333,3.264712851078943,1.2457665419166297
482,SnTe,Sn,Te,2.19,1.96,2.1,1.112,1.97,7.3439,9.0096,2.3086,5,5,14,16,16.3535,3.082,66.16560144,2.19064,1.6657,0.858,4.06,4.116,0.14,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 24a, 1843 (1969).",1.2326426000129498,0.0151135934418553,1.5194077793666847,1.1360545788137149
483,SnTe,Te,Sn,2.19,2.1,1.96,1.97,1.112,9.0096,7.3439,2.3086,5,5,16,14,16.3535,3.082,66.16560144,2.19064,1.6657,0.858,4.06,4.116,0.14,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 24a, 1843 (1969).",1.2326426000129498,0.0151135934418553,1.5194077793666847,1.1360545788137149
484,SO,S,O,1.55,2.58,3.44,2.077,1.461,10.36,13.6181,16.3486,3,2,16,16,23.9781,3.538,141.083516,3.034497,3.2581,0.616,6.02,8.8752,0.86,"F.X. Powell and D.R. Lide, Jr., J. Chem. Phys. 41, 1413 (1964).",2.010805859188483,0.0070880002735401,4.043340203346733,1.3435106160740622
485,SO,O,S,1.55,3.44,2.58,1.461,2.077,13.6181,10.36,16.3486,2,3,16,16,23.9781,3.538,141.083516,3.034497,3.2581,0.616,6.02,8.8752,0.86,"F.X. Powell and D.R. Lide, Jr., J. Chem. Phys. 41, 1413 (1964).",2.010805859188483,0.0070880002735401,4.043340203346733,1.3435106160740622
486,SrBa,Sr,Ba,0.007,0.95,0.89,0.052,0.144,5.6949,5.2117,0.9726,5,6,2,2,10.9066,0.196,29.68011033,0.007488,0.4832,0.092,1.84,0.8455,0.06,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.993078469646347,0.0336925971258678,0.9862048468751308,0.833742099140562
487,SrBa,Ba,Sr,0.007,0.89,0.95,0.144,0.052,5.2117,5.6949,0.9726,6,5,2,2,10.9066,0.196,29.68011033,0.007488,0.4832,0.092,1.84,0.8455,0.06,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.993078469646347,0.0336925971258678,0.9862048468751308,0.833742099140562
488,SrF,Sr,F,3.4676,0.95,3.98,0.052,3.401,5.6949,17.4228,80.61315,5,2,2,17,23.1177,3.453,99.22110372,0.176852,11.7279,3.349,4.93,3.781,3.03,"W. E. Ernst, J. Kandler, S. Kindt, and T. Torring, Chem. Phys. Lett. 113, 351 (1985).",2.9964116224612933,0.0100785010699133,8.97848261122112,1.8505680659396764
489,SrF,F,Sr,3.4676,3.98,0.95,3.401,0.052,17.4228,5.6949,80.61315,2,5,17,2,23.1177,3.453,99.22110372,0.176852,11.7279,3.349,4.93,3.781,3.03,"W. E. Ernst, J. Kandler, S. Kindt, and T. Torring, Chem. Phys. Lett. 113, 351 (1985).",2.9964116224612933,0.0100785010699133,8.97848261122112,1.8505680659396764
490,SrO,Sr,O,8.9,0.95,3.44,0.052,1.461,5.6949,13.6181,61.54035,5,2,2,16,19.313,1.513,77.55371769,0.075972,7.9232,1.409,4.39,3.268,2.49,"M. Kaufman, L. Wharton, and W. Klemperer, J. Chem. Phys. 43, 943 (1965).",2.800850901223034,0.0128942883692207,7.844765770881882,1.6777419151113406
491,SrO,Sr,O,8.9,0.95,3.44,0.052,1.461,5.6949,13.6181,61.54035,5,2,2,16,19.313,1.513,77.55371769,0.075972,7.9232,1.409,4.39,3.268,2.49,"M. Kaufman, L. Wharton, and W. Klemperer, J. Chem. Phys. 43, 943 (1965).",2.800850901223034,0.0128942883692207,7.844765770881882,1.6777419151113406
492,SrRa,Sr,Ra,0.31,0.95,0.9,0.052,0.1,5.6949,5.2784,0.80875,5,7,2,2,10.9733,0.152,30.05996016,0.0052,0.4165,0.048,1.85,0.855,0.05,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.9483170816927466,0.0332668438240538,0.8993052874302474,0.8033480640485182
493,SrRa,Ra,Sr,0.31,0.9,0.95,0.1,0.052,5.2784,5.6949,0.80875,7,5,2,2,10.9733,0.152,30.05996016,0.0052,0.4165,0.048,1.85,0.855,0.05,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.9483170816927466,0.0332668438240538,0.8993052874302474,0.8033480640485182
494,TiN,Ti,N,3.56,1.54,3.04,0.075,-0.07,6.8281,14.5341,31.875,4,2,4,15,21.3622,0.005,99.24028821,-0.00525,7.706,0.145,4.58,4.6816,1.5,"B. Simard, H. Niki and P. Hackett, J. Chem. Phys., 1990, 92, 7012 ",2.3760881497364754,0.0100765527593382,5.645794895318107,1.666123734760061
495,TiN,N,Ti,3.56,3.04,1.54,-0.07,0.075,14.5341,6.8281,31.875,2,4,15,4,21.3622,0.005,99.24028821,-0.00525,7.706,0.145,4.58,4.6816,1.5,"B. Simard, H. Niki and P. Hackett, J. Chem. Phys., 1990, 92, 7012 ",2.3760881497364754,0.0100765527593382,5.645794895318107,1.666123734760061
496,TiO,Ti,O,3.34,1.54,3.44,0.075,1.461,6.8281,13.6181,43.035,4,2,4,16,20.4462,1.536,92.98574861,0.109575,6.79,1.386,4.98,5.2976,1.9,"T. C. Steimle and W. Virgo, Chem. Phys. Lett., 2003, 381, 30–36 ",2.56127052582292,0.010754336174613,6.560106706449218,1.6142375426680786
497,TiO,O,Ti,3.34,3.44,1.54,1.461,0.075,13.6181,6.8281,43.035,2,4,16,4,20.4462,1.536,92.98574861,0.109575,6.79,1.386,4.98,5.2976,1.9,"T. C. Steimle and W. Virgo, Chem. Phys. Lett., 2003, 381, 30–36",2.56127052582292,0.010754336174613,6.560106706449218,1.6142375426680786
498,TlBr,Tl,Br,4.493,2.04,2.96,0.32,3.363,6.1082,11.8138,17.6824,6,4,13,17,17.922,3.683,72.16105316,1.07616,5.7056,3.043,5.0,6.0384,0.92,"E. Tiemann, Z. Naturforsch. 26a, 1809 (1971).",2.0506205376757705,0.0138578908733875,4.205044589537667,1.545522494269617
499,TlBr,Br,Tl,4.493,2.96,2.04,3.363,0.32,11.8138,6.1082,17.6824,4,6,17,13,17.922,3.683,72.16105316,1.07616,5.7056,3.043,5.0,6.0384,0.92,"E. Tiemann, Z. Naturforsch. 26a, 1809 (1971).",2.0506205376757705,0.0138578908733875,4.205044589537667,1.545522494269617
500,TlCl,Tl,Cl,4.542,2.04,3.16,0.32,3.612,6.1082,12.9676,22.3104,6,3,13,17,19.0758,3.932,79.20869432,1.15584,6.8594,3.292,5.2,6.4464,1.12,"R. Leg and W. Schauer, Z. Naturforsch. 27a, 77 (1972).",2.1733358263554585,0.0126248767081052,4.7233886141201635,1.6183465721855967
501,TlCl,Cl,Tl,4.542,3.16,2.04,3.612,0.32,12.9676,6.1082,22.3104,3,6,17,13,19.0758,3.932,79.20869432,1.15584,6.8594,3.292,5.2,6.4464,1.12,"R. Leg and W. Schauer, Z. Naturforsch. 27a, 77 (1972).",2.1733358263554585,0.0126248767081052,4.7233886141201635,1.6183465721855967
502,TlF,Tl,F,4.2282,2.04,3.98,0.32,3.401,6.1082,17.4228,44.2126,6,2,13,17,23.531,3.721,106.421947,1.08832,11.3146,3.081,6.02,8.1192,1.94,"R.V. Boeckh, G. Gräff, and R. Ley, Z. Phys. 179, 285 (1964).",2.5786150541392265,0.009396558023882,6.649255597433445,1.834044214522409
503,TlF,F,Tl,4.2282,3.98,2.04,3.401,0.32,17.4228,6.1082,44.2126,2,6,17,13,23.531,3.721,106.421947,1.08832,11.3146,3.081,6.02,8.1192,1.94,"R.V. Boeckh, G. Gräff, and R. Ley, Z. Phys. 179, 285 (1964).",2.5786150541392265,0.009396558023882,6.649255597433445,1.834044214522409
504,TlI,Tl,I,4.607,2.04,2.66,0.32,3.059,6.1082,10.4513,11.2654,6,5,13,17,16.5595,3.379,63.83863066,0.97888,4.3431,2.739,4.7,5.4264,0.62,"E. Tiemann, Z. Naturforsch. 26a, 1809 (1971).",1.83204718214502,0.0156644963975798,3.3563968776055075,1.44361025093172
505,TlI,I,Tl,4.607,2.66,2.04,3.059,0.32,10.4513,6.1082,11.2654,5,6,17,13,16.5595,3.379,63.83863066,0.97888,4.3431,2.739,4.7,5.4264,0.62,"E. Tiemann, Z. Naturforsch. 26a, 1809 (1971).",1.83204718214502,0.0156644963975798,3.3563968776055075,1.44361025093172
506,VN,V,N,3.07,1.63,3.04,0.527,-0.07,6.7462,14.5341,29.51835,4,2,5,15,21.2803,0.457,98.04994542,-0.03689,7.7879,0.597,4.67,4.9552,1.41,"T. C. Steimle, J. S. Robinson and D. Goodridge, J. Chem. Phys., 1999, 110, 881–889 ",2.330896659530886,0.0101988838006637,5.433079237412243,1.6705331246318778
507,VN,N,V,3.07,3.04,1.63,-0.07,0.527,14.5341,6.7462,29.51835,2,4,15,5,21.2803,0.457,98.04994542,-0.03689,7.7879,0.597,4.67,4.9552,1.41,"T. C. Steimle, J. S. Robinson and D. Goodridge, J. Chem. Phys., 1999, 110, 881–889 ",2.330896659530886,0.0101988838006637,5.433079237412243,1.6705331246318778
508,VO,V,O,3.355,1.63,3.44,0.527,1.461,6.7462,13.6181,40.42635,4,2,5,16,20.3643,1.988,91.87042622,0.769947,6.8719,0.934,5.07,5.6072,1.81,"R. Suenram, G. T. Fraser, F. J. Lovas and C. Gillies, J. Mol. Spectrosc., 1991, 148, 114–122 ",2.5215415735381934,0.0108848956203307,6.358171907081468,1.6190833539279723
509,VO,O,V,3.355,3.44,1.63,1.461,0.527,13.6181,6.7462,40.42635,2,4,16,5,20.3643,1.988,91.87042622,0.769947,6.8719,0.934,5.07,5.6072,1.81,"R. Suenram, G. T. Fraser, F. J. Lovas and C. Gillies, J. Mol. Spectrosc., 1991, 148, 114–122 ",2.5215415735381934,0.0108848956203307,6.358171907081468,1.6190833539279723
510,WC,W,C,3.9,2.36,2.55,0.816,1.262,7.864,11.2603,3.16635,6,2,6,14,19.1243,2.078,88.5509992,1.029792,3.3963,0.446,4.91,6.018,0.19,"F. Wang and T. C. Steimle, Communication: Electric dipole moment and hyperfine interaction of tungsten monocarbide, WC, 2011.",1.3339505478572344,0.0112929273416939,1.7794240641286156,1.3575364875335802
511,WC,C,W,3.9,2.55,2.36,1.262,0.816,11.2603,7.864,3.16635,2,6,14,6,19.1243,2.078,88.5509992,1.029792,3.3963,0.446,4.91,6.018,0.19,"F. Wang and T. C. Steimle, Communication: Electric dipole moment and hyperfine interaction of tungsten monocarbide, WC, 2011.",1.3339505478572344,0.0112929273416939,1.7794240641286156,1.3575364875335802
512,WN,W,N,3.77,2.36,3.04,0.816,-0.07,7.864,14.5341,12.4984,6,2,6,15,22.3981,0.746,114.2961624,-0.05712,6.6701,0.886,5.4,7.1744,0.68,"T. C. Steimle and W. L. Virgo, J. Chem. Phys., 2004, 121, 12411–12420 ",1.8802413740053483,0.008749200139374,3.535307624521521,1.607063680764936
513,WN,N,W,3.77,3.04,2.36,-0.07,0.816,14.5341,7.864,12.4984,2,6,15,6,22.3981,0.746,114.2961624,-0.05712,6.6701,0.886,5.4,7.1744,0.68,"T. C. Steimle and W. L. Virgo, J. Chem. Phys., 2004, 121, 12411–12420 ",1.8802413740053483,0.008749200139374,3.535307624521521,1.607063680764936
514,YbF,Yb,F,3.91,1.1,3.98,-0.02,3.401,6.2542,17.4228,75.1104,6,2,3,17,23.677,3.381,108.9656758,-0.06802,11.1686,3.421,5.08,4.378,2.88,"B. Sauer, J. Wang and E. Hinds, J. Chem. Phys., 1996, 105, 7412–7420 ",2.943913320892539,0.009177201835883,8.666625640928538,1.8280988871360733
515,YbF,Yb,F,3.91,1.1,3.98,-0.02,3.401,6.2542,17.4228,75.1104,6,2,3,17,23.677,3.381,108.9656758,-0.06802,11.1686,3.421,5.08,4.378,2.88,"B. Sauer, J. Wang and E. Hinds, J. Chem. Phys., 1996, 105, 7412–7420",2.943913320892539,0.009177201835883,8.666625640928538,1.8280988871360733
516,YF,Y,F,1.82,1.22,3.98,0.311,3.401,6.2173,17.4228,70.8216,5,2,3,17,23.6401,3.712,108.3227744,1.057711,11.2055,3.09,5.2,4.8556,2.76,"J. Shirley, C. Scurlock, T. Steimle, B. Simard, M. Vasseur and P. Hackett, J. Chem. Phys., 1990, 93, 8580–8585 ",2.900957949119987,0.0092316690145632,8.41555702256244,1.8296069864725646
517,YF,F,Y,1.82,3.98,1.22,3.401,0.311,17.4228,6.2173,70.8216,2,5,17,3,23.6401,3.712,108.3227744,1.057711,11.2055,3.09,5.2,4.8556,2.76,"J. Shirley, C. Scurlock, T. Steimle, B. Simard, M. Vasseur and P. Hackett, J. Chem. Phys., 1990, 93, 8580–8585 ",2.900957949119987,0.0092316690145632,8.41555702256244,1.8296069864725646
518,YO,Y,O,4.524,1.22,3.44,0.311,1.461,6.2173,13.6181,52.7694,5,2,3,16,19.8354,1.772,84.66781313,0.454371,7.4008,1.15,4.66,4.1968,2.22,"R. Suenram, F. Lovas, G. Fraser and K. Matsumura, J. Chem. Phys., 1990, 92, 4724–4733",2.6952281817079977,0.0118108636922579,7.264254951473,1.6493759852433856
519,YO,O,Y,4.524,3.44,1.22,1.461,0.311,13.6181,6.2173,52.7694,2,5,16,3,19.8354,1.772,84.66781313,0.454371,7.4008,1.15,4.66,4.1968,2.22,"R. Suenram, F. Lovas, G. Fraser and K. Matsumura, J. Chem. Phys., 1990, 92, 4724–4733 ",2.6952281817079977,0.0118108636922579,7.264254951473,1.6493759852433856
520,ZnBa,Zn,Ba,0.12,1.65,0.89,-0.6,0.144,9.3942,5.2117,14.1816,4,6,12,2,14.6059,-0.456,48.95975214,-0.0864,4.1825,0.744,2.54,1.4685,0.76,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.940578913206236,0.0204249400025659,3.7658465183806946,1.4300755691996685
521,ZnBa,Ba,Zn,0.12,0.89,1.65,0.144,-0.6,5.2117,9.3942,14.1816,6,4,2,12,14.6059,-0.456,48.95975214,-0.0864,4.1825,0.744,2.54,1.4685,0.76,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.940578913206236,0.0204249400025659,3.7658465183806946,1.4300755691996685
522,ZnBe,Zn,Be,0.03,1.65,1.57,-0.6,-0.5,9.3942,9.3227,1.3024,4,2,12,2,18.7169,-1.1,87.57930834,0.3,0.0715,0.1,3.22,2.5905,0.08,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.0682824576931742,0.0114182221686177,1.1412274094149684,0.5171023488076792
523,ZnBe,Be,Zn,0.03,1.57,1.65,-0.5,-0.6,9.3227,9.3942,1.3024,2,4,2,12,18.7169,-1.1,87.57930834,0.3,0.0715,0.1,3.22,2.5905,0.08,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.0682824576931742,0.0114182221686177,1.1412274094149684,0.5171023488076792
524,ZnCa,Zn,Ca,0.08,1.65,1.0,-0.6,0.024,9.3942,6.1132,11.87875,4,4,12,2,15.5074,-0.576,57.42862344,-0.0144,3.281,0.624,2.65,1.65,0.65,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.8564903049197667,0.0174129195529956,3.4465562522610886,1.3458651809907576
525,ZnCa,Ca,Zn,0.08,1.0,1.65,0.024,-0.6,6.1132,9.3942,11.87875,4,4,2,12,15.5074,-0.576,57.42862344,-0.0144,3.281,0.624,2.65,1.65,0.65,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.8564903049197667,0.0174129195529956,3.4465562522610886,1.3458651809907576
526,ZnCs,Zn,Cs,0.12,1.65,0.79,-0.6,0.4715983,9.3942,3.8939,16.3486,4,6,12,1,13.2881,-0.1284017,36.58007538,-0.28295898,5.5003,1.0715983,2.44,1.3035,0.86,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.010805859188483,0.027337286476636,4.043340203346733,1.5314280392021233
527,ZnCs,Cs,Zn,0.12,0.79,1.65,0.4715983,-0.6,3.8939,9.3942,16.3486,6,4,1,12,13.2881,-0.1284017,36.58007538,-0.28295898,5.5003,1.0715983,2.44,1.3035,0.86,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.010805859188483,0.027337286476636,4.043340203346733,1.5314280392021233
528,ZnFr,Zn,Fr,0.11,1.65,0.7,-0.6,0.486,9.3942,4.0727,18.35875,4,7,12,1,13.4669,-0.114,38.25975834,-0.2916,5.3215,1.086,2.35,1.155,0.95,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.069954393732913,0.026137122746918,4.284711192134191,1.5188277263256056
529,ZnFr,Fr,Zn,0.11,0.7,1.65,0.486,-0.6,4.0727,9.3942,18.35875,7,4,1,12,13.4669,-0.114,38.25975834,-0.2916,5.3215,1.086,2.35,1.155,0.95,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.069954393732913,0.026137122746918,4.284711192134191,1.5188277263256056
530,ZnK,Zn,K,0.18,1.65,0.82,-0.6,0.501,9.3942,4.3407,15.69115,4,4,12,1,13.7349,-0.099,40.77740394,-0.3006,5.0535,1.101,2.47,1.353,0.83,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.990277775727353,0.0245233855855905,3.9612056245542218,1.4993328884274195
